cookie,conversion,time,sales,impression,channel,creative
157cea484736b7866573l1aae164c,0,2014-12-04T12:41:33Z,0,1,Display_1,Creative1
157cea484736b7866573l1aae164c,0,2014-12-04T17:33:13Z,0,1,Display_1,Creative1
157cea484736b7866573l1aae164c,0,2014-12-08T15:47:21Z,0,1,Display_1,Creative2
157cea484736b7866573l1aae164c,0,2014-12-08T17:01:53Z,0,1,Display_1,Creative3
157cea484736b7866573l1aae164c,0,2014-12-08T17:02:30Z,0,1,Display_1,Creative2
462d48a421i3a2d4452i4d8d7d43l,0,2014-12-23T13:35:20Z,0,1,PaidSearch_1,Creative1
dbfddb662ce857b26lb44445e1bbc,0,2014-12-30T10:51:38Z,0,1,Display_1,Creative2
dbfddb662ce857b26lb44445e1bbc,0,2014-12-30T10:52:49Z,0,1,Display_1,Creative3
8la57blclf7278e81e51d24de7aeb,0,2014-12-06T19:22:43Z,0,1,PaidSearch_2,Creative2
8la57blclf7278e81e51d24de7aeb,0,2014-12-06T21:40:36Z,0,1,PaidSearch_2,Creative3
8la57blclf7278e81e51d24de7aeb,0,2014-12-12T17:04:04Z,0,1,PaidSearch_1,Creative2
8la57blclf7278e81e51d24de7aeb,0,2014-12-12T17:04:45Z,0,1,Display_2,Creative2
8la57blclf7278e81e51d24de7aeb,0,2014-12-12T17:06:12Z,0,1,PaidSearch_1,Creative3
8la57blclf7278e81e51d24de7aeb,0,2014-12-25T17:50:20Z,0,1,PaidSearch_2,Creative2
8la57blclf7278e81e51d24de7aeb,0,2014-12-26T13:24:04Z,0,1,PaidSearch_2,Creative3
8la57blclf7278e81e51d24de7aeb,0,2014-12-26T13:24:16Z,0,1,PaidSearch_2,Creative2
ci8baie26iaci3da82451l22bf2ee,0,2014-12-08T12:48:06Z,0,1,Display_1,Creative1
ci8baie26iaci3da82451l22bf2ee,0,2014-12-08T12:48:50Z,0,1,Display_1,Creative2
644f188i2aeal625ac2ddelb73616,0,2014-12-05T10:30:32Z,0,1,Display_1,Creative2
644f188i2aeal625ac2ddelb73616,0,2014-12-06T16:10:11Z,0,1,Display_1,Creative3
644f188i2aeal625ac2ddelb73616,0,2014-12-14T16:45:26Z,0,1,Display_1,Creative1
dcbcef62af2fea2c72ai85213ff75,0,2014-12-07T13:48:59Z,0,1,Display_1,Creative1
dcbcef62af2fea2c72ai85213ff75,0,2014-12-07T13:57:20Z,0,1,Display_1,Creative2
dcbcef62af2fea2c72ai85213ff75,0,2014-12-07T13:58:52Z,0,1,Display_1,Creative3
l66ddd71fbl44e622e445bc2lb44l,0,2014-12-19T11:32:55Z,0,1,PaidSearch_1,Creative1
l66ddd71fbl44e622e445bc2lb44l,0,2014-12-19T11:46:26Z,0,1,PaidSearch_1,Creative1
174c748db5dfl1b2a1a1lcia8ab65,0,2014-12-08T17:07:32Z,0,1,Display_3,Creative1
174c748db5dfl1b2a1a1lcia8ab65,0,2014-12-28T16:00:55Z,0,1,PaidSearch_2,Creative3
5lllflee27d7e56l7a2bei62a43da,0,2014-12-30T09:15:30Z,0,1,PaidSearch_1,Creative1
5lllflee27d7e56l7a2bei62a43da,0,2014-12-30T09:16:05Z,0,1,Display_2,Creative2
b88cc4ldabie681ee8i28ce35eaff,0,2014-12-19T08:15:35Z,0,1,Display_2,Creative2
ci74fd2aillf88d2ef7af2f766fb1,0,2014-12-01T18:45:24Z,0,1,PaidSearch_2,Creative3
ci74fd2aillf88d2ef7af2f766fb1,0,2014-12-01T18:48:44Z,0,1,PaidSearch_2,Creative2
86a668ca3f8138fa3bei7l6858353,0,2014-12-11T11:28:49Z,0,1,Display_1,Creative2
86a668ca3f8138fa3bei7l6858353,0,2014-12-11T11:29:16Z,0,1,Display_1,Creative1
86a668ca3f8138fa3bei7l6858353,0,2014-12-11T11:29:27Z,0,1,Display_1,Creative3
le8ff7c265l54d5f7i61c3dbf4a4c,0,2014-12-26T10:39:05Z,0,1,Display_1,Creative3
le8ff7c265l54d5f7i61c3dbf4a4c,0,2014-12-27T09:33:29Z,0,1,Display_1,Creative3
le8ff7c265l54d5f7i61c3dbf4a4c,0,2014-12-27T09:33:39Z,0,1,Display_1,Creative1
82c18a58a6821e1c66b7lleb43e84,0,2014-12-16T18:19:30Z,0,1,PaidSearch_2,Creative2
82c18a58a6821e1c66b7lleb43e84,0,2014-12-16T18:19:36Z,0,1,PaidSearch_2,Creative2
82c18a58a6821e1c66b7lleb43e84,0,2014-12-16T18:19:48Z,0,1,PaidSearch_2,Creative1
82c18a58a6821e1c66b7lleb43e84,0,2014-12-22T15:13:16Z,0,1,PaidSearch_2,Creative2
82c18a58a6821e1c66b7lleb43e84,0,2014-12-22T15:13:28Z,0,1,PaidSearch_2,Creative3
82c18a58a6821e1c66b7lleb43e84,0,2014-12-22T15:13:28Z,0,1,PaidSearch_2,Creative2
82c18a58a6821e1c66b7lleb43e84,0,2014-12-23T09:36:55Z,0,1,PaidSearch_2,Creative1
82c18a58a6821e1c66b7lleb43e84,0,2014-12-23T09:39:55Z,0,1,PaidSearch_2,Creative3
82c18a58a6821e1c66b7lleb43e84,0,2014-12-23T09:39:55Z,0,1,PaidSearch_2,Creative2
flici8b62e33lbll6128aee8acc82,0,2014-12-29T11:06:23Z,0,1,Display_1,Creative2
flici8b62e33lbll6128aee8acc82,0,2014-12-29T11:08:02Z,0,1,Display_1,Creative2
54bdcd2liliiflf6le2a8a884b46a,0,2014-12-03T12:11:39Z,0,1,PaidSearch_2,Creative1
54bdcd2liliiflf6le2a8a884b46a,0,2014-12-11T08:39:32Z,0,1,PaidSearch_2,Creative3
54bdcd2liliiflf6le2a8a884b46a,0,2014-12-12T10:35:11Z,0,1,PaidSearch_2,Creative1
54bdcd2liliiflf6le2a8a884b46a,0,2014-12-12T10:35:25Z,0,1,PaidSearch_2,Creative1
54bdcd2liliiflf6le2a8a884b46a,0,2014-12-17T13:55:46Z,0,1,PaidSearch_2,Creative2
54bdcd2liliiflf6le2a8a884b46a,0,2014-12-29T08:39:23Z,0,1,PaidSearch_2,Creative2
54bdcd2liliiflf6le2a8a884b46a,0,2014-12-29T14:10:20Z,0,1,PaidSearch_2,Creative2
3cbl37c76l257ali7cibel3d4l8a4,0,2014-12-07T12:58:43Z,0,1,Display_1,Creative1
3cbl37c76l257ali7cibel3d4l8a4,0,2014-12-07T12:59:17Z,0,1,Display_1,Creative1
dacc4ded67dfbfad2ldb4f63e87b7,0,2014-12-22T11:08:42Z,0,1,Display_2,Creative2
dacc4ded67dfbfad2ldb4f63e87b7,0,2014-12-22T11:09:34Z,0,1,Display_2,Creative1
6i26ba134lif8ee173b46eclb45d7,0,2014-12-12T12:49:07Z,0,1,Display_1,Creative3
6i26ba134lif8ee173b46eclb45d7,0,2014-12-12T12:49:54Z,0,1,Display_1,Creative3
6i26ba134lif8ee173b46eclb45d7,0,2014-12-12T12:49:54Z,0,1,Display_1,Creative2
6i26ba134lif8ee173b46eclb45d7,0,2014-12-12T12:49:55Z,0,1,Display_1,Creative1
6i26ba134lif8ee173b46eclb45d7,0,2014-12-12T12:50:27Z,0,1,Display_1,Creative1
6i26ba134lif8ee173b46eclb45d7,0,2014-12-12T12:52:09Z,0,1,Display_1,Creative3
6i26ba134lif8ee173b46eclb45d7,0,2014-12-12T12:52:13Z,0,1,Display_1,Creative2
6i26ba134lif8ee173b46eclb45d7,0,2014-12-12T12:53:34Z,0,1,Display_2,Creative1
b5f4elbcda2c8ec6f7l2ee2e6b6la,0,2014-12-10T12:48:14Z,0,1,Display_1,Creative1
7d278be6a76455e42565ab24cile6,0,2014-12-29T19:57:31Z,0,1,PaidSearch_2,Creative3
33l6e63le6aa3e7fd16b8eeb348li,0,2014-12-04T22:56:09Z,0,1,PaidSearch_1,Creative2
33l6e63le6aa3e7fd16b8eeb348li,0,2014-12-06T21:51:10Z,0,1,PaidSearch_1,Creative1
33l6e63le6aa3e7fd16b8eeb348li,0,2014-12-20T22:25:53Z,0,1,Display_2,Creative1
33l6e63le6aa3e7fd16b8eeb348li,0,2014-12-23T23:23:15Z,0,1,PaidSearch_1,Creative3
33l6e63le6aa3e7fd16b8eeb348li,0,2014-12-26T07:25:52Z,0,1,Display_2,Creative2
33l6e63le6aa3e7fd16b8eeb348li,0,2014-12-26T08:04:38Z,0,1,Display_2,Creative2
33l6e63le6aa3e7fd16b8eeb348li,0,2014-12-27T07:59:36Z,0,1,Display_2,Creative3
33l6e63le6aa3e7fd16b8eeb348li,0,2014-12-27T08:00:43Z,0,1,PaidSearch_1,Creative1
33l6e63le6aa3e7fd16b8eeb348li,0,2014-12-28T07:47:48Z,0,1,Display_2,Creative2
7ld53f4ec4177ciab5lb81l7ee87c,0,2014-12-05T08:18:13Z,0,1,Display_1,Creative2
cf514ee5a4f474e214bb4aa6b25e1,0,2014-12-06T15:30:30Z,0,1,Display_1,Creative2
cf514ee5a4f474e214bb4aa6b25e1,0,2014-12-07T13:16:52Z,0,1,Display_1,Creative2
cf514ee5a4f474e214bb4aa6b25e1,0,2014-12-07T13:23:17Z,0,1,Display_1,Creative2
bi8e6l5145a51f8e2dcib5cb56c2a,0,2014-12-26T12:47:20Z,0,1,Display_1,Creative3
bi8e6l5145a51f8e2dcib5cb56c2a,0,2014-12-26T12:47:41Z,0,1,Display_1,Creative3
bi8e6l5145a51f8e2dcib5cb56c2a,0,2014-12-27T11:04:44Z,0,1,Display_1,Creative1
bi8e6l5145a51f8e2dcib5cb56c2a,0,2014-12-27T11:06:31Z,0,1,Display_1,Creative2
324a1de1eie368lbe75ai321ae813,0,2014-12-01T22:04:03Z,0,1,PaidSearch_1,Creative3
324a1de1eie368lbe75ai321ae813,0,2014-12-16T17:18:38Z,0,1,Display_1,Creative1
324a1de1eie368lbe75ai321ae813,0,2014-12-16T17:18:51Z,0,1,Display_1,Creative1
324a1de1eie368lbe75ai321ae813,0,2014-12-23T13:27:36Z,0,1,Display_3,Creative2
324a1de1eie368lbe75ai321ae813,0,2014-12-23T13:28:31Z,0,1,Display_3,Creative2
324a1de1eie368lbe75ai321ae813,0,2014-12-29T15:38:56Z,0,1,Display_2,Creative3
324a1de1eie368lbe75ai321ae813,0,2014-12-29T15:44:13Z,0,1,Display_2,Creative3
324a1de1eie368lbe75ai321ae813,0,2014-12-30T16:22:51Z,0,1,Display_2,Creative3
8fb78ie6f5if37ca72a6e857c31fb,0,2014-12-02T09:02:28Z,0,1,PaidSearch_2,Creative3
8fb78ie6f5if37ca72a6e857c31fb,0,2014-12-02T09:05:06Z,0,1,PaidSearch_2,Creative2
8fb78ie6f5if37ca72a6e857c31fb,0,2014-12-03T08:53:56Z,0,1,Display_3,Creative1
8fb78ie6f5if37ca72a6e857c31fb,0,2014-12-03T08:55:36Z,0,1,Display_3,Creative3
8fb78ie6f5if37ca72a6e857c31fb,0,2014-12-03T12:23:42Z,0,1,Display_1,Creative3
8fb78ie6f5if37ca72a6e857c31fb,0,2014-12-03T12:23:48Z,0,1,Display_1,Creative3
8fb78ie6f5if37ca72a6e857c31fb,0,2014-12-03T12:24:05Z,0,1,Display_1,Creative2
8fb78ie6f5if37ca72a6e857c31fb,0,2014-12-08T08:09:12Z,0,1,PaidSearch_2,Creative1
8fb78ie6f5if37ca72a6e857c31fb,0,2014-12-08T08:11:31Z,0,1,PaidSearch_2,Creative2
8fb78ie6f5if37ca72a6e857c31fb,0,2014-12-15T12:08:40Z,0,1,PaidSearch_2,Creative1
8fb78ie6f5if37ca72a6e857c31fb,0,2014-12-18T07:37:41Z,0,1,PaidSearch_2,Creative2
8fb78ie6f5if37ca72a6e857c31fb,0,2014-12-18T14:03:51Z,0,1,PaidSearch_2,Creative3
8fb78ie6f5if37ca72a6e857c31fb,0,2014-12-18T14:04:46Z,0,1,PaidSearch_2,Creative2
8fb78ie6f5if37ca72a6e857c31fb,0,2014-12-18T14:15:47Z,0,1,PaidSearch_2,Creative2
8fb78ie6f5if37ca72a6e857c31fb,0,2014-12-29T07:48:27Z,0,1,PaidSearch_2,Creative1
8fb78ie6f5if37ca72a6e857c31fb,0,2014-12-29T07:52:22Z,0,1,PaidSearch_2,Creative3
8fb78ie6f5if37ca72a6e857c31fb,0,2014-12-29T12:43:41Z,0,1,PaidSearch_2,Creative2
4b4844b1ba45b65bcbeef3i5ceidb,0,2014-12-03T09:22:57Z,0,1,Display_2,Creative3
4b4844b1ba45b65bcbeef3i5ceidb,0,2014-12-10T11:59:05Z,0,1,PaidSearch_1,Creative2
4b4844b1ba45b65bcbeef3i5ceidb,0,2014-12-30T08:04:16Z,0,1,Display_2,Creative1
3ba511i63d3db6eca6fb5f2ei8i4i,0,2014-12-11T11:09:35Z,0,1,PaidSearch_2,Creative2
3ba511i63d3db6eca6fb5f2ei8i4i,0,2014-12-11T11:09:45Z,0,1,PaidSearch_2,Creative2
3ba511i63d3db6eca6fb5f2ei8i4i,0,2014-12-11T11:48:40Z,0,1,PaidSearch_2,Creative2
b8ab586l8l4l4i186i8c8f5ad62b4,0,2014-12-24T10:19:48Z,0,1,PaidSearch_2,Creative2
f48i87e2aff7c887d7c2f18f3db2e,0,2014-12-02T09:49:31Z,0,1,PaidSearch_2,Creative1
f48i87e2aff7c887d7c2f18f3db2e,0,2014-12-02T10:15:55Z,0,1,Display_1,Creative2
f48i87e2aff7c887d7c2f18f3db2e,0,2014-12-03T10:47:20Z,0,1,PaidSearch_2,Creative1
f48i87e2aff7c887d7c2f18f3db2e,0,2014-12-04T09:59:24Z,0,1,PaidSearch_2,Creative1
f48i87e2aff7c887d7c2f18f3db2e,0,2014-12-16T09:25:31Z,0,1,Display_1,Creative2
f48i87e2aff7c887d7c2f18f3db2e,0,2014-12-16T09:26:07Z,0,1,Display_1,Creative3
f48i87e2aff7c887d7c2f18f3db2e,0,2014-12-16T09:26:31Z,0,1,Display_1,Creative3
f48i87e2aff7c887d7c2f18f3db2e,0,2014-12-16T09:26:56Z,0,1,Display_1,Creative2
f48i87e2aff7c887d7c2f18f3db2e,0,2014-12-16T12:50:04Z,0,1,PaidSearch_2,Creative2
f48i87e2aff7c887d7c2f18f3db2e,0,2014-12-16T12:50:36Z,0,1,PaidSearch_2,Creative2
f48i87e2aff7c887d7c2f18f3db2e,0,2014-12-18T09:51:44Z,0,1,PaidSearch_2,Creative1
f48i87e2aff7c887d7c2f18f3db2e,0,2014-12-18T12:05:48Z,0,1,PaidSearch_2,Creative1
f48i87e2aff7c887d7c2f18f3db2e,0,2014-12-23T14:58:32Z,0,1,PaidSearch_2,Creative2
f48i87e2aff7c887d7c2f18f3db2e,0,2014-12-23T14:59:53Z,0,1,PaidSearch_2,Creative1
f48i87e2aff7c887d7c2f18f3db2e,0,2014-12-23T15:00:00Z,0,1,PaidSearch_2,Creative1
f48i87e2aff7c887d7c2f18f3db2e,0,2014-12-23T15:00:00Z,0,1,PaidSearch_2,Creative2
f48i87e2aff7c887d7c2f18f3db2e,0,2014-12-29T09:23:45Z,0,1,Display_3,Creative2
f48i87e2aff7c887d7c2f18f3db2e,0,2014-12-29T09:24:36Z,0,1,Display_3,Creative2
6fl731c34aa6dfla44ee7b27538ae,0,2014-12-30T19:19:02Z,0,1,Display_2,Creative2
ib336a5el61784cd24668fbd45el6,0,2014-12-13T14:33:14Z,0,1,PaidSearch_2,Creative1
ib336a5el61784cd24668fbd45el6,0,2014-12-15T10:59:33Z,0,1,Display_3,Creative1
ib336a5el61784cd24668fbd45el6,0,2014-12-15T11:01:24Z,0,1,Display_3,Creative3
2lc5858d6e5f646d334ca3e2i3ffd,0,2014-12-04T10:44:05Z,0,1,PaidSearch_2,Creative1
2lc5858d6e5f646d334ca3e2i3ffd,0,2014-12-09T14:25:09Z,0,1,PaidSearch_2,Creative2
75d4748281iileb45273di3ieciaa,0,2014-12-17T14:49:09Z,0,1,PaidSearch_2,Creative2
6ded3fi2dceif8d5dile7ff246cfc,0,2014-12-02T20:43:41Z,0,1,Display_2,Creative2
6ded3fi2dceif8d5dile7ff246cfc,0,2014-12-06T10:53:02Z,0,1,Display_1,Creative2
6ded3fi2dceif8d5dile7ff246cfc,0,2014-12-07T09:08:01Z,0,1,Display_2,Creative2
6ded3fi2dceif8d5dile7ff246cfc,0,2014-12-07T11:20:30Z,0,1,Display_2,Creative3
6ded3fi2dceif8d5dile7ff246cfc,0,2014-12-07T11:37:54Z,0,1,PaidSearch_1,Creative2
6ded3fi2dceif8d5dile7ff246cfc,0,2014-12-07T11:52:54Z,0,1,Display_2,Creative3
6ded3fi2dceif8d5dile7ff246cfc,0,2014-12-07T12:12:55Z,0,1,Display_2,Creative3
6ded3fi2dceif8d5dile7ff246cfc,0,2014-12-07T12:29:07Z,0,1,Display_2,Creative3
6ded3fi2dceif8d5dile7ff246cfc,0,2014-12-07T12:49:07Z,0,1,Display_2,Creative2
6ded3fi2dceif8d5dile7ff246cfc,0,2014-12-07T13:09:09Z,0,1,PaidSearch_1,Creative3
6ded3fi2dceif8d5dile7ff246cfc,0,2014-12-07T13:26:55Z,0,1,PaidSearch_1,Creative3
6ded3fi2dceif8d5dile7ff246cfc,0,2014-12-12T21:12:23Z,0,1,Display_2,Creative3
6ded3fi2dceif8d5dile7ff246cfc,0,2014-12-14T21:23:47Z,0,1,Display_1,Creative1
6ded3fi2dceif8d5dile7ff246cfc,0,2014-12-14T21:24:26Z,0,1,Display_1,Creative1
6ded3fi2dceif8d5dile7ff246cfc,0,2014-12-14T22:25:37Z,0,1,Display_2,Creative3
6ded3fi2dceif8d5dile7ff246cfc,0,2014-12-14T22:25:44Z,0,1,Display_2,Creative2
6ded3fi2dceif8d5dile7ff246cfc,0,2014-12-26T11:07:28Z,0,1,PaidSearch_1,Creative1
6ded3fi2dceif8d5dile7ff246cfc,0,2014-12-26T12:21:46Z,0,1,PaidSearch_1,Creative1
6ded3fi2dceif8d5dile7ff246cfc,0,2014-12-28T18:09:15Z,0,1,Display_2,Creative2
6ded3fi2dceif8d5dile7ff246cfc,0,2014-12-31T10:44:29Z,0,1,Display_2,Creative2
6ded3fi2dceif8d5dile7ff246cfc,0,2014-12-31T10:46:03Z,0,1,PaidSearch_1,Creative2
ab8f3184clc677i4acec58f45a17d,0,2014-12-27T04:52:10Z,0,1,PaidSearch_2,Creative2
bal7i1l2476fcla2fld7aill2ldi5,0,2014-12-09T07:23:56Z,0,1,PaidSearch_2,Creative1
bal7i1l2476fcla2fld7aill2ldi5,0,2014-12-18T10:15:58Z,0,1,PaidSearch_2,Creative1
bal7i1l2476fcla2fld7aill2ldi5,0,2014-12-18T10:16:40Z,0,1,PaidSearch_2,Creative3
bal7i1l2476fcla2fld7aill2ldi5,0,2014-12-18T10:17:20Z,0,1,PaidSearch_2,Creative2
bal7i1l2476fcla2fld7aill2ldi5,1,2014-12-18T10:17:33Z,25,0,PaidSearch_2,Creative1
bal7i1l2476fcla2fld7aill2ldi5,0,2014-12-18T11:22:30Z,0,1,PaidSearch_1,Creative1
bal7i1l2476fcla2fld7aill2ldi5,0,2014-12-18T11:31:39Z,0,1,Display_2,Creative1
bal7i1l2476fcla2fld7aill2ldi5,0,2014-12-18T11:32:24Z,0,1,Display_2,Creative2
bal7i1l2476fcla2fld7aill2ldi5,0,2014-12-18T13:02:48Z,0,1,Display_2,Creative1
bal7i1l2476fcla2fld7aill2ldi5,0,2014-12-19T06:52:39Z,0,1,PaidSearch_2,Creative1
bal7i1l2476fcla2fld7aill2ldi5,0,2014-12-19T06:53:14Z,0,1,Display_2,Creative1
bal7i1l2476fcla2fld7aill2ldi5,0,2014-12-19T07:59:39Z,0,1,Display_2,Creative2
bal7i1l2476fcla2fld7aill2ldi5,0,2014-12-19T08:03:03Z,0,1,Display_2,Creative3
bal7i1l2476fcla2fld7aill2ldi5,0,2014-12-23T08:34:15Z,0,1,Display_2,Creative2
bal7i1l2476fcla2fld7aill2ldi5,0,2014-12-23T08:34:45Z,0,1,PaidSearch_1,Creative1
bal7i1l2476fcla2fld7aill2ldi5,0,2014-12-23T08:34:46Z,0,1,Display_2,Creative2
bal7i1l2476fcla2fld7aill2ldi5,0,2014-12-30T07:21:16Z,0,1,Display_2,Creative2
eal71d7656l38a5126d8f8c4d63e1,0,2014-12-16T07:38:41Z,0,1,Display_2,Creative1
eal71d7656l38a5126d8f8c4d63e1,0,2014-12-29T07:03:30Z,0,1,Display_2,Creative3
eal71d7656l38a5126d8f8c4d63e1,0,2014-12-30T07:18:00Z,0,1,PaidSearch_1,Creative2
b18dll722d2lleeeelc264if7difl,0,2014-12-30T13:51:41Z,0,1,PaidSearch_1,Creative2
1eel47ll1eifa3c6ibe34c8ffl2al,0,2014-12-29T14:47:22Z,0,1,PaidSearch_1,Creative1
1eel47ll1eifa3c6ibe34c8ffl2al,0,2014-12-29T14:48:21Z,0,1,Display_2,Creative2
2374eideeal5i13dc484ebl562144,0,2014-12-16T13:18:47Z,0,1,Display_1,Creative3
6l55583fa4ebecidb56ef1b75dd3i,0,2014-12-10T16:56:22Z,0,1,PaidSearch_2,Creative2
6l55583fa4ebecidb56ef1b75dd3i,0,2014-12-13T08:37:21Z,0,1,Display_2,Creative1
6l55583fa4ebecidb56ef1b75dd3i,0,2014-12-20T08:38:12Z,0,1,PaidSearch_1,Creative3
6l55583fa4ebecidb56ef1b75dd3i,0,2014-12-25T06:22:12Z,0,1,Display_2,Creative3
6l55583fa4ebecidb56ef1b75dd3i,0,2014-12-28T05:05:02Z,0,1,Display_2,Creative1
6l55583fa4ebecidb56ef1b75dd3i,0,2014-12-31T10:15:16Z,0,1,Display_2,Creative1
bbibi2d4da487fc2dc46lf8dd4c35,0,2014-12-02T17:21:53Z,0,1,Display_1,Creative3
bbibi2d4da487fc2dc46lf8dd4c35,0,2014-12-02T17:24:02Z,0,1,Display_1,Creative1
bbibi2d4da487fc2dc46lf8dd4c35,0,2014-12-08T17:10:32Z,0,1,Display_1,Creative3
bbibi2d4da487fc2dc46lf8dd4c35,0,2014-12-09T10:23:32Z,0,1,Display_1,Creative1
bbibi2d4da487fc2dc46lf8dd4c35,0,2014-12-10T13:03:32Z,0,1,Display_1,Creative1
bbibi2d4da487fc2dc46lf8dd4c35,0,2014-12-14T22:25:42Z,0,1,Display_1,Creative1
bbibi2d4da487fc2dc46lf8dd4c35,0,2014-12-17T23:01:40Z,0,1,Display_1,Creative3
bbibi2d4da487fc2dc46lf8dd4c35,0,2014-12-18T23:38:02Z,0,1,Display_1,Creative2
fl42bl5a1ai84761ebb4cii554dl6,0,2014-12-21T17:01:15Z,0,1,Display_1,Creative3
bi7f4i7dic622icifd1fe2la157fb,0,2014-12-20T11:10:09Z,0,1,Display_1,Creative2
bi7f4i7dic622icifd1fe2la157fb,0,2014-12-20T11:10:44Z,0,1,Display_1,Creative1
i26b3calebb85ba81dfliefd2alf3,0,2014-12-04T14:34:37Z,0,1,Display_1,Creative2
i26b3calebb85ba81dfliefd2alf3,0,2014-12-07T18:43:34Z,0,1,Display_1,Creative1
i26b3calebb85ba81dfliefd2alf3,0,2014-12-07T18:48:37Z,0,1,Display_1,Creative2
62d6a8lc4ff5idleb6b875ea173a8,0,2014-12-20T20:36:42Z,0,1,PaidSearch_2,Creative3
62d6a8lc4ff5idleb6b875ea173a8,0,2014-12-20T20:37:29Z,0,1,PaidSearch_2,Creative1
lba4cfi72l341al6i14l37ied8edc,0,2014-12-11T08:34:56Z,0,1,PaidSearch_2,Creative2
lba4cfi72l341al6i14l37ied8edc,0,2014-12-11T13:32:12Z,0,1,Display_3,Creative1
lba4cfi72l341al6i14l37ied8edc,0,2014-12-11T13:32:36Z,0,1,Display_3,Creative2
lba4cfi72l341al6i14l37ied8edc,0,2014-12-11T14:38:39Z,0,1,Display_3,Creative3
lba4cfi72l341al6i14l37ied8edc,0,2014-12-11T14:39:23Z,0,1,Display_3,Creative2
lba4cfi72l341al6i14l37ied8edc,0,2014-12-15T10:02:05Z,0,1,PaidSearch_2,Creative2
8lfc1f658fc5876c7e225cb6b5dil,0,2014-12-14T17:08:32Z,0,1,Display_1,Creative3
8lfc1f658fc5876c7e225cb6b5dil,0,2014-12-14T17:08:45Z,0,1,Display_1,Creative3
d35f23e73c578a526a7123d6i4b75,0,2014-12-04T11:09:02Z,0,1,Display_1,Creative3
7c5b2bb3e27caabab1ce1353e8fab,0,2014-12-04T08:02:52Z,0,1,Display_2,Creative2
7c5b2bb3e27caabab1ce1353e8fab,0,2014-12-05T11:02:01Z,0,1,PaidSearch_1,Creative2
7c5b2bb3e27caabab1ce1353e8fab,0,2014-12-08T09:18:28Z,0,1,Display_2,Creative1
7c5b2bb3e27caabab1ce1353e8fab,0,2014-12-08T12:56:56Z,0,1,Display_1,Creative2
7c5b2bb3e27caabab1ce1353e8fab,0,2014-12-12T11:26:48Z,0,1,PaidSearch_1,Creative1
7c5b2bb3e27caabab1ce1353e8fab,0,2014-12-17T09:00:12Z,0,1,PaidSearch_1,Creative1
7c5b2bb3e27caabab1ce1353e8fab,0,2014-12-19T09:04:00Z,0,1,PaidSearch_1,Creative1
7c5b2bb3e27caabab1ce1353e8fab,0,2014-12-20T09:24:24Z,0,1,Display_2,Creative1
7c5b2bb3e27caabab1ce1353e8fab,0,2014-12-22T08:28:38Z,0,1,Display_2,Creative3
7c5b2bb3e27caabab1ce1353e8fab,0,2014-12-30T09:05:08Z,0,1,Display_2,Creative2
7c5b2bb3e27caabab1ce1353e8fab,0,2014-12-30T09:43:41Z,0,1,PaidSearch_1,Creative3
7c5b2bb3e27caabab1ce1353e8fab,0,2014-12-31T09:05:46Z,0,1,Display_2,Creative1
7c5b2bb3e27caabab1ce1353e8fab,0,2014-12-31T09:06:02Z,0,1,PaidSearch_1,Creative1
33dali175al75e46l4l87ci2ld3c7,0,2014-12-20T21:07:03Z,0,1,PaidSearch_2,Creative3
33dali175al75e46l4l87ci2ld3c7,0,2014-12-20T21:11:58Z,0,1,PaidSearch_2,Creative3
113ec484fblbced4eblacfca6dee1,0,2014-12-12T13:08:14Z,0,1,Display_1,Creative3
113ec484fblbced4eblacfca6dee1,0,2014-12-12T13:08:20Z,0,1,Display_1,Creative2
113ec484fblbced4eblacfca6dee1,0,2014-12-12T13:08:21Z,0,1,Display_1,Creative3
113ec484fblbced4eblacfca6dee1,0,2014-12-12T13:08:37Z,0,1,Display_1,Creative2
ea61i133f27dc12778a6i1ldibb6e,0,2014-12-02T19:54:32Z,0,1,Display_1,Creative2
f761cbld23d1164lbea1b5lb4b374,0,2014-12-04T10:37:04Z,0,1,PaidSearch_1,Creative2
f761cbld23d1164lbea1b5lb4b374,0,2014-12-06T22:08:32Z,0,1,PaidSearch_2,Creative3
f761cbld23d1164lbea1b5lb4b374,0,2014-12-17T18:31:45Z,0,1,PaidSearch_1,Creative2
f761cbld23d1164lbea1b5lb4b374,0,2014-12-21T20:56:33Z,0,1,PaidSearch_2,Creative2
f761cbld23d1164lbea1b5lb4b374,0,2014-12-28T12:48:44Z,0,1,Display_1,Creative2
f761cbld23d1164lbea1b5lb4b374,0,2014-12-28T12:49:05Z,0,1,Display_1,Creative3
f761cbld23d1164lbea1b5lb4b374,0,2014-12-28T12:49:40Z,0,1,Display_1,Creative2
f761cbld23d1164lbea1b5lb4b374,0,2014-12-30T16:18:32Z,0,1,PaidSearch_1,Creative3
f761cbld23d1164lbea1b5lb4b374,0,2014-12-30T16:19:05Z,0,1,Display_2,Creative2
5bb1df411f522621864c6debe4i33,0,2014-12-25T20:48:29Z,0,1,Display_2,Creative2
5bb1df411f522621864c6debe4i33,0,2014-12-25T20:53:50Z,0,1,PaidSearch_1,Creative2
5bb1df411f522621864c6debe4i33,0,2014-12-25T22:26:42Z,0,1,Display_2,Creative2
e682a1cc482f7125445665b774377,0,2014-12-17T05:04:42Z,0,1,Display_2,Creative3
